,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
852,2463,2464,@user @user non psychophobe c'est quand stigmatise les maladies mentales : dire qu'untel est attard… @url,normal,indirect,sadness,other,other,other_other,non psychophobe quand stigmatise maladies mentales dire untel attard,7
853,2568,2569,@user @user non. tuer ce qu...on veut. quelle phrase ignoble. qui etes vous pour decider qui doit vivre ou mourir ?,fearful_abusive_hateful_disrespectful_normal,indirect,sadness,other,other,other_other,non tuer veut quelle phrase ignoble etes decider doit vivre mourir ,12
854,205,206,@user @user normal aucuns blancs veux des arabes cette salle race veux pas de vous aimes les… @url,offensive,direct,indifference_disgust,origin,arabs,origin_arabs,normal aucuns blancs veux arabes cette salle race veux aimes ,12
855,3499,3500,@user @user normal. n'est jamais à l'abri d'un gauchiste dégénéré.,fearful_offensive,indirect,shock,other,left_wing_people,other_left_wing_people,normal jamais abri gauchiste dégénéré ,6
856,3750,3751,@user @user nuance m'appelle islamo gauchiste ce sont les cerveaux malades comme le tien qui m'a... @url,offensive,direct,anger_disgust,other,left_wing_people,other_left_wing_people,nuance appelle islamo gauchiste cerveaux malades comme tien ,11
857,408,409,@user @user oh mon dieu non pas le bloquage supreme @url,normal,indirect,indifference,other,other,other_other,oh dieu non bloquage supreme,0
858,3490,3491,@user @user oh non je te rassure il m'en faut plus qu'un petit facho débile pour vexer.,offensive,direct,sadness,other,other,other_other,oh non rassure faut plus petit facho débile vexer ,12
859,3657,3658,@user @user ok t’es vraiment un mongol,offensive,direct,indifference,disability,special_needs,disability_special_needs,ok vraiment mongol,8
860,3403,3404,@user @user orthographe très bancale théorie du complot anti linky et anti vaccins. tient un bon spécimen là,offensive,indirect,indifference,other,individual,other_individual,orthographe très bancale théorie complot anti linky anti vaccins tient bon spécimen là,10
861,634,635,@user @user ostie d’mongol maudit niaiseux tabarnak,offensive,indirect,shock,other,individual,other_individual,ostie mongol maudit niaiseux tabarnak,3
862,198,199,@user @user ostie que t'es mongol,offensive,direct,indifference_disgust,other,individual,other_individual,ostie mongol,8
863,822,823,@user @user ou la la qu'elle dangereuse gauchiste lol ,fearful_abusive_hateful_disrespectful_normal,indirect,sadness,other,left_wing_people,other_left_wing_people, dangereuse gauchiste lol,6
864,392,393,@user @user ouaip c'est dur comprendre dans le 16eme paris intramuros quand les seuls vac... @url,normal,indirect,indifference,other,other,other_other,ouaip dur comprendre eme paris intramuros quand seuls vac ,1
865,787,788,@user @user ouais ferme la sale renoi,offensive,direct,indifference,origin,african_descent,origin_african_descent,ouais ferme sale renoi,0
866,619,620,@user @user oui c'est pas du tout faux surtout quand tu écris en mongol en expliquant la satire politique française,offensive,indirect,indifference_disgust,other,other,other_other,oui tout faux surtout quand écris mongol expliquant satire politique française,12
867,2492,2493,@user @user oui ce genre d'extrémiste complotiste antivax antimed est la norme dans certains milieux,fearful_normal,indirect,fear_indifference,other,other,other_other,oui genre extrémiste complotiste antivax antimed norme certains milieux,10
868,1572,1573,@user @user oui enfin l'impérialisme chinois ça se résume à: cool l'afrique à merde les mongols nous déf… @url,offensive,indirect,shock,origin,asians,origin_asians,oui enfin impérialisme chinois résume cool afrique merde mongols déf,3
869,3048,3049,@user @user oui il n ya pas de grd remplacement ni de racisme anti blanc ! c tjr arabe noir jeune en s… @url,normal,direct,confusion_disgust,other,other,other_other,oui grd remplacement racisme anti blanc tjr arabe noir jeune ,3
870,2832,2833,@user @user oui le y’a eu le soi-disant printemps arabe après y’a des groupes terroristes qui ont a… @url,offensive,indirect,indifference,origin,arabs,origin_arabs,oui soi disant printemps arabe après groupes terroristes a,13
871,3480,3481,@user @user oui nous le pensons et nous avons aucune leçon à recevoir des juifs et des chrétiens car dans… @url,fearful_abusive_hateful_disrespectful_normal,direct,sadness,religion,jews,religion_jews,oui pensons aucune leçon recevoir juifs chrétiens car ,1
872,3046,3047,@user @user oui souvenons nous des massacres des camps de réfugiés de sabra et chatila commis par les phal… @url,normal,indirect,sadness,other,other,other_other,oui souvenons massacres camps réfugiés sabra chatila commis phal,15
873,3880,3881,@user @user oui ça j’ai vu le tweet mais jparle de elle à traiter les arabes,fearful_abusive_hateful_disrespectful_normal,indirect,shock,origin,arabs,origin_arabs,oui vu tweet jparle traiter arabes,3
874,3270,3271,@user @user oulaaa les mongol il raffale tt la racaille blanche deja,offensive,direct,anger_fear_indifference_sadness_disgust,other,other,other_other,oulaa mongol raffale racaille blanche deja,3
875,2682,2683,@user @user oush. ta mongol é.,offensive,indirect,indifference_disgust,disability,special_needs,disability_special_needs,oush mongol ,8
876,1571,1572,@user @user parce que nous est assez intelligent pour fabrique des bazooka et aller sur la lune connard,offensive,indirect,sadness,other,other,other_other,parce assez intelligent fabrique bazooka aller lune connard,1
877,967,968,@user @user parl mieu sal attardé,offensive_hateful,direct,shock,other,individual,other_individual,parl mieu sal attardé,8
878,3997,3998,@user @user parle mieux ching chong,offensive,direct,shock,origin,asians,origin_asians,parle mieux ching chong,8
879,3345,3346,@user @user parler des médecins africains travaillant en france il était juste de signaler que parmi tous… @url,normal,indirect,shock,origin,african_descent,origin_african_descent,parler médecins africains travaillant france juste signaler parmi tous,14
880,3974,3975,@user @user pas en le mettant remplaçant bande de mongol,offensive,direct,indifference,disability,special_needs,disability_special_needs, mettant remplaçant bande mongol,0
881,3931,3932,@user @user pauvre debile gauchiste je peux ,offensive,direct,sadness,other,left_wing_people,other_left_wing_people,pauvre debile gauchiste peux,6
882,3978,3979,@user @user pauvre gauchiste,offensive,direct,indifference,other,left_wing_people,other_left_wing_people,pauvre gauchiste,6
883,1290,1291,@user @user pauvres cons qui imposent leur dictature gauchiste... dieudonné soral et zemmour sont int… @url,abusive_offensive,direct,shock,origin,left_wing_people,origin_left_wing_people,pauvres cons imposent dictature gauchiste dieudonné soral zemmour int,4
884,1501,1502,@user @user pck il tape tjr des actions de renois griezmann,hateful,indirect,sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent,pck tape tjr actions renois griezmann,3
885,2895,2896,@user @user perd pas ton temps à parler avec cet attardé il ne sait pas lire de toute façon,offensive,indirect,sadness,other,individual,other_individual,perd temps parler cet attardé sait lire toute façon,1
886,3600,3601,@user @user peut-être que certaines personne ne supportes plus que l'on s'attarde sur se genre de… @url,normal,indirect,indifference,other,other,other_other,peut être certaines personne supportes plus attarde genre ,0
887,2327,2328,@user @user pis mon ken. ca doit etre encore un sale gauchiste?,offensive,indirect,indifference_disgust,other,left_wing_people,other_left_wing_people,pis ken doit etre encore sale gauchiste ,6
888,3445,3446,@user @user pk jsuis nrv? psk ton pote et sa clique de sale arabe taille les blancs et noir j’ouvre do… @url,offensive,direct,sadness,origin,arabs,origin_arabs,pk jsuis nrv psk pote clique sale arabe taille blancs noir ouvre do,15
889,2517,2518,@user @user possible. mais y'a vlà les renois de 2m à cergy ptdrrr donc j'sais ap,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,african_descent,origin_african_descent,possible vlà renois deux cergy ptdrr donc sais ap,1
890,913,914,@user @user pour gagner du temps notons dès à présent que c'est le lobby juif qui contrôle à la fois :,hateful,indirect,sadness,religion,jews,religion_jews, gagner temps notons dès présent lobby juif contrôle fois ,1
891,1710,1711,@user @user pourquoi des pays très riches comme l'arabie saoudite le qatar les Émirats arabes etc. ne le… @url,normal,indirect,indifference,origin,arabs,origin_arabs,pourquoi pays très riches comme arabie saoudite qatar émirats arabes etc ,14
892,3297,3298,@user @user pourquoi que ce mongol apparaît sur mon twitter? c'est tu un gars payé 300$ de l'heur… @url,offensive,indirect,sadness,other,individual,other_individual,pourquoi mongol apparaît twitter gars payé money heur,1
893,983,984,@user @user pourquoi tu dit de la merde et t'ecris comme un ado attarde?,offensive,direct,indifference_disgust,other,individual,other_individual,pourquoi dit merde ecris comme ado attarde ,1
894,3685,3686,@user @user prdrrr c chien c l’es pire des gros mongol la vérité,offensive,indirect,sadness,other,individual,other_individual,prdrr chien pire gros mongol vérité,0
895,3317,3318,@user @user professionalisme !!!! ce pauvre gauchiste de merde au lieu d...informer il passe son temps desinformer.,offensive,direct,indifference,other,left_wing_people,other_left_wing_people,professionalisme pauvre gauchiste merde lieu informer passe temps desinformer ,4
896,310,311,@user @user ps mais el acquiaissais tout ce qu'el disait el disait à la russe laisser tomber faut ps par… @url,normal,indirect,indifference,other,other,other_other,ps acquiaissais tout disait disait russe laisser tomber faut ,12
897,643,644,@user @user psk tu sais très bien que le sang arabe et bcp plus fort que le sang des babtus là pou… @url,offensive,indirect,indifference,origin,arabs,origin_arabs,psk sais très bien sang arabe bcp plus fort sang babtus pou,15
898,945,946,@user @user ptdrr tout s’enchaine aucun effet ? bon je pense que tu es attarde donc la discussion est inutile,offensive,direct,indifference_disgust,other,individual,other_individual,ptdrr tout enchaine aucun effet bon pense attarde donc discussion inutile,2
899,397,398,@user @user ptdrrr va voir le cortège liverpool des ultras du psg et dit moi le nombre de renois et de… @url,offensive,indirect,shock,origin,african_descent,origin_african_descent,ptdrr voir cortège liverpool ultras psg dit nombre renois ,3
900,129,130,@user @user ptdrrrrr même aps c’est pck il fait que rt dès truc et sais que la plupart des renois d… @url,abusive_disrespectful,indirect,sadness,origin,african_descent,origin_african_descent,ptdrr aps pck fait dès truc sais plupart renois ,3
901,3569,3570,@user @user ptin j'ai eu l'air d'un mongol à essayer de le faire sans la paume c'est incoyable le chomage,offensive,indirect,sadness,disability,special_needs,disability_special_needs,ptin air mongol essayer faire sans paume incoyable chomage,15
902,3523,3524,@user @user ptn cette violence de la question mdr,normal,indirect,indifference,other,other,other_other,ptn cette violence question mdr,0
903,103,104,@user @user putain j'ai tellement peur devant tant d'argument d'attardé,offensive,indirect,indifference,other,other,other_other,putain tellement peur devant tant argument attardé,1
904,3627,3628,@user @user putin gros attardé naples personnes les sucent côté marseille,offensive,indirect,shock,other,individual,other_individual,putin gros attardé naples personnes sucent côté marseille,0
905,3318,3319,@user @user qd sait le niveau intellectuel de c migrants ou autres africainsil n'y pas de q… @url,offensive,direct,anger_sadness_shock_indifference_disgust,origin,immigrants,origin_immigrants,qd sait niveau intellectuel migrants autres africainsil q,13
906,3525,3526,@user @user qil ditsô style les rebeus c bon jv le dm,abusive_offensive,indirect,indifference,origin,arabs,origin_arabs,qil ditsô style rebeus bon dm,0
907,3312,3313,@user @user qu'est-ce qu'il ne faut pas lire franchement,normal,indirect,indifference,other,other,other_other, faut lire franchement,8
908,698,699,@user @user quand vous avez un type comme nagui qui tous les midi vous dit les arabes ont tout i… @url,offensive,indirect,sadness,origin,arabs,origin_arabs,quand type comme nagui tous midi dit arabes tout i,1
909,3328,3329,@user @user que feraient les politologues juifs s'il n'y avait pas eu les nazis?,normal,indirect,shock,religion,jews,religion_jews, feraient politologues juifs nazis ,0
910,443,444,@user @user quel attardé,abusive_offensive,indirect,indifference,disability,special_needs,disability_special_needs,quel attardé,8
911,3481,3482,@user @user quel dommage.malgré que @user juin 2017 violence conjugales auto déclarés mentionne q… @url,normal,indirect,indifference,other,other,other_other,quel dommage malgré juin deux mille dix sept violence conjugales auto déclarés mentionne q,7
912,3502,3503,@user @user quel est le putain de rapport ? vous êtes attardé ?,offensive,direct,sadness,disability,special_needs,disability_special_needs,quel putain rapport attardé ,0
913,3300,3301,@user @user quel gros mongol l'autre avec son dimitri thauvin la putain.,offensive,direct,sadness,other,individual,other_individual,quel gros mongol autre dimitri thauvin putain ,1
914,1043,1044,@user @user quel mongol ce mec,offensive,direct,anger_disgust,other,individual,other_individual,quel mongol mec,8
915,3839,3840,@user @user quels renois rêvent dd ça!?,offensive,indirect,anger_shock_indifference_disgust,origin,african_descent,origin_african_descent,quels renois rêvent ça ,0
916,3476,3477,@user @user rala tu mongol,offensive,direct,indifference,other,individual,other_individual,rala mongol,8
917,1048,1049,@user @user recu donc sacrifie une espece pour ne pas les tuer et les manger . c'est pour c... @url,normal,indirect,indifference,other,other,other_other,recu donc sacrifie espece tuer manger ,0
918,3547,3548,@user @user regarde le ce mongol,abusive_offensive,direct,sadness,other,individual,other_individual,regarde mongol,8
919,1848,1849,@user @user regarde moi ce mongol chui ko,offensive,indirect,sadness_disgust,other,individual,other_individual,regarde mongol chui ko,0
920,2602,2603,@user @user regarde moi c’est les reubeux d’autres c’est les renois par contre blanc jsp mais ça dépend grave des meufs,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,other,origin_other,regarde reubeux autres renois contre blanc jsp dépend grave meufs,12
921,2507,2508,@user @user rennes ....ville gauchiste depuis 1977 sans interruption,normal,indirect,indifference,other,left_wing_people,other_left_wing_people,rennes ville gauchiste depuis mille neuf cent soixante dix sept sans interruption,9
922,3862,3863,@user @user renz gangsta le plus beau de tt les rebeus,normal,indirect,indifference,origin,arabs,origin_arabs,renz gangsta plus beau tt rebeus,3
923,3423,3424,@user @user repasse tes vêtements sale arabe ( je le fais pas ),abusive_offensive,direct,indifference,origin,arabs,origin_arabs,repasse vêtements sale arabe fais ,0
924,1352,1353,@user @user reste tranquille le seul attardé ici c'est toi le soit disant coach et qui sait mê… @url,offensive,indirect,anger_fear_shock_indifference_disgust,disability,individual,disability_individual,reste tranquille seul attardé ici disant coach sait mê,2
925,2539,2540,@user @user rien qu’à voir sa sale tronche d’extraterrestre attardé ! comprend mieux son aigreur… @url,offensive,indirect,anger_confusion_shock_indifference_disgust,other,individual,other_individual,rien voir sale tronche extraterrestre attardé comprend mieux aigreur,2
926,1911,1912,@user @user rien à voir avec le terrorisme et l'islam puisqu'il est déséquilibré... circulez ya rien à voir #soumission,hateful_normal,indirect,confusion_indifference,religion,muslims,religion_muslims,rien voir terrorisme islam puisqu déséquilibré circulez rien voir soumission,10
927,3837,3838,@user @user sa change en quoi le fait que les sjw sont des attardé mentaux ?,offensive,indirect,indifference_disgust,other,other,other_other, change quoi fait sjw attardé mentaux ,1
928,1834,1835,@user @user sachant que 85/90% des musulmans sont sunnites donc ouii il assimile l’islam au terrorisme,normal,direct,indifference,religion,muslims,religion_muslims,sachant number percent musulmans sunnites donc ouii assimile islam terrorisme,13
929,233,234,@user @user sacrilege pas gauchiste ultra gauchiste!!! pour les 30h voire les 24h (3x8) pour le smic a... @url,offensive,direct,confusion_fear_indifference_sadness_disgust,other,left_wing_people,other_left_wing_people,sacrilege gauchiste ultra gauchiste time voire time x8 smic ,11
930,3603,3604,@user @user sai daqui mongol,offensive,direct,indifference,other,individual,other_individual,sai daqui mongol,8
931,3335,3336,@user @user salami france inter bonne gauchiste est mal placée pour 1 telle émission,offensive,indirect,shock,other,left_wing_people,other_left_wing_people,salami france inter bonne gauchiste mal placée telle émission,11
932,3953,3954,@user @user sale arabe ???? et toi t'es quoi ?,offensive,direct,shock_indifference,origin,arabs,origin_arabs,sale arabe quoi ,8
933,3923,3924,@user @user sale con!!tu est juif?!! tes gosses sont juif!!ils vivent aux etat unis!! alors fe… @url,offensive,indirect,anger_sadness_shock_indifference_disgust,religion,jews,religion_jews,sale con juif gosses juif vivent etat unis alors fe,1
934,3902,3903,@user @user sale juif,offensive,direct,anger_indifference,religion,jews,religion_jews,sale juif,8
935,3886,3887,@user @user sale juif...non je ne crois pas vu sa tete mais arabe de service...pur hallal ça oui... @url,abusive_offensive,direct,shock_indifference,origin,other,origin_other,sale juif non crois tete arabe service pur hallal oui ,3
936,790,791,@user @user sale raciste je suis amazigh et je ne stigmatise pas les arabes et puisque tu es contre les a… @url,offensive,direct,anger_indifference,origin,arabs,origin_arabs,sale raciste amazigh stigmatise arabes puisque contre a,13
937,1383,1384,@user @user sans les blacks et les rebeus comme tu dit serait pas champion du monde abrutis,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent,sans blacks rebeus comme dit champion monde abrutis,1
938,2245,2246,@user @user sauf que c'est pas 100% pareil sale attardé,offensive,indirect,shock,other,individual,other_individual,sauf percent pareil sale attardé,0
939,1975,1976,@user @user sauf que des fascistes gauchistes l'on menacer de mort donc il du être entouré de polic… @url,fearful_normal,indirect,fear_indifference,other,left_wing_people,other_left_wing_people,sauf fascistes gauchistes menacer mort donc être entouré polic,11
940,207,208,@user @user sauf que les rebeus qui utilisent le terme c'est pour qualifier la fille de prostituée et de ma… @url,offensive,indirect,indifference,origin,arabs,origin_arabs,sauf rebeus utilisent terme qualifier fille prostituée ,0
941,2053,2054,@user @user selon toi doit laisser les enfants se traiter l'autre de sale arabe ou de sale blanche ? drôle d'éducation,hateful,indirect,shock,origin,arabs,origin_arabs,selon doit laisser enfants traiter autre sale arabe sale blanche drôle éducation,3
942,3604,3605,@user @user serait-ce un journal islamo-gauchiste ? peur de perdre son lectorat molenbeek ?,fearful_abusive_hateful_disrespectful_normal,indirect,anger_indifference,other,left_wing_people,other_left_wing_people, journal islamo gauchiste peur perdre lectorat molenbeek ,11
943,347,348,@user @user si tu considère que c'est la nature je pense que tu es contre l'avortement bien entendu ?,normal,indirect,sadness,other,other,other_other,si considère nature pense contre avortement bien entendu ,7
944,2156,2157,@user @user sont completement attardé ou quoi,offensive,indirect,indifference,other,individual,other_individual, completement attardé quoi,8
945,3720,3721,@user @user soyons clairs arabes ou noirs ils font parti de la mm catégorie. devrait vous m… @url,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent, clairs arabes noirs font parti catégorie devrait ,0
946,3810,3811,@user @user sur du er mongol,offensive,indirect,sadness_indifference,other,other,other_other, er mongol,8
947,1628,1629,@user @user surement un gauchiste,offensive,indirect,sadness,other,left_wing_people,other_left_wing_people,surement gauchiste,6
948,1547,1548,@user @user surtout que l’autre mongol qui commente (si peut appeler ça commenter il hurle plus… @url,offensive,direct,indifference,other,individual,other_individual,surtout autre mongol commente peut appeler commenter hurle plus,1
949,3491,3492,@user @user t'aime bien le gout de la viande un carnivore c'est tout.,normal,indirect,indifference,other,other,other_other, aime bien gout viande carnivore tout ,1
950,3619,3620,@user @user t'as pas cours pour dormir comme ça sale arabe,offensive,direct,shock,origin,arabs,origin_arabs, cours dormir comme sale arabe,0
951,2103,2104,@user @user t'as repris la confiance toi sale arabe @url,offensive_hateful,direct,anger_confusion_sadness_indifference_disgust,origin,arabs,origin_arabs, repris confiance sale arabe,8
952,1697,1698,@user @user t'es un sacré attardé toi,offensive,direct,indifference_disgust,other,individual,other_individual, sacré attardé ,8
953,1484,1485,@user @user t'es vraiment un c*n toi. appelle ca une fiotte d'ou je viens. tu sais tu dis... @url,offensive,indirect,indifference,other,individual,other_individual, vraiment cn appelle fiotte viens sais dis ,1
954,163,164,@user @user t'est matrixé ou juste attardé gros fdp?,offensive,direct,shock,other,individual,other_individual, matrixé juste attardé gros fdp ,0
955,3780,3781,@user @user ta storie sale arabe avec le chien jme suis pissenlir dessu hewombereee,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,arabs,origin_arabs, storie sale arabe chien jme pissenlir dessu hewomberee,3
956,733,734,@user @user ta vie m'interesse pas sale bouffone. retourne glorifiez un systheme qui te bouffe d... @url,offensive,direct,shock,other,individual,other_individual, vie interesse sale bouffone retourne glorifiez systheme bouffe ,2
957,3576,3577,@user @user tais-toi sale gauchiste.,offensive,direct,shock,other,left_wing_people,other_left_wing_people,tais sale gauchiste ,6
958,933,934,@user @user tant d'imbéciles ne réalisent pas à quel point l'invasion arabo-musulmane de l'europe peut être dangereuse.,hateful,indirect,sadness_disgust,religion,muslims,religion_muslims,tant imbéciles réalisent quel point invasion arabo musulmane europe peut être dangereuse ,14
959,3160,3161,@user @user tg c'est vous vous êtes pas drôle bande de mongol,offensive,indirect,sadness,disability,special_needs,disability_special_needs,tg drôle bande mongol,8
960,3831,3832,@user @user tg fdp sale chien sale juif gaz encetr,hateful,direct,shock,religion,jews,religion_jews,tg fdp sale chien sale juif gaz encetr,0
961,2743,2744,@user @user tg sale juif,offensive,direct,shock,religion,jews,religion_jews,tg sale juif,8
962,2486,2487,@user @user tiens l'abruti profond @url,offensive,indirect,sadness,other,individual,other_individual,tiens abruti profond,0
963,3488,3489,@user @user tiens moi je commence : sale arabe de merde,offensive,indirect,sadness,origin,arabs,origin_arabs,tiens commence sale arabe merde,0
964,3424,3425,@user @user toi sur mère ta un problème mentale c’est pas possible t’est attardé frère tu t’é… @url,offensive,direct,sadness,other,individual,other_individual, mère problème mentale possible attardé frère é,0
965,1734,1735,@user @user toi tu es un sacré débile mentale. pas étonnant que tu aies le logo des fachos du prin… @url,offensive,direct,sadness,other,individual,other_individual, sacré débile mentale étonnant logo fachos prin,3
966,1959,1960,@user @user toi va sucer ton renoi sale beurette de merde,abusive_offensive,direct,shock_disgust,origin,african_descent,origin_african_descent, sucer renoi sale beurette merde,3
967,1936,1937,@user @user toujours deformer les propos des autres vous etes sans doute une gauchiste ou macron... @url,offensive_normal,direct,sadness,other,left_wing_people,other_left_wing_people,toujours deformer propos autres etes sans doute gauchiste macron ,11
968,3806,3807,@user @user tout comme le terrorisme car l'islam est une religion qui prône la paix. le prophète sallah… @url,normal,indirect,fear_indifference,religion,muslims,religion_muslims,tout comme terrorisme car islam religion prône paix prophète sallah,13
969,2417,2418,@user @user tout fait ! laissons la place aux extrémistes militant contre l'avortement et accessoirement fachos.,offensive,indirect,indifference,other,other,other_other,tout fait laissons place extrémistes militant contre avortement accessoirement fachos ,7
970,1282,1283,@user @user tout à fait d'accord pour summoning! comme ca s'attarde sur le côté sombre du seigne… @url,normal,indirect,shock,other,other,other_other,tout fait accord summoning comme attarde côté sombre seigne,2
971,976,977,@user @user trop influencé . les renois se perdent fort,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent,trop influencé renois perdent fort,0
972,874,875,@user @user trouve toi un taff sale arabe,offensive,direct,shock,origin,arabs,origin_arabs,trouve taff sale arabe,8
973,3221,3222,@user @user tu crois le gras il se congèle deviens donc dur et qu'il rétrécit ? pays d'attardé la france.,offensive,indirect,indifference,origin,other,origin_other, crois gras congèle deviens donc dur rétrécit pays attardé france ,2
974,1825,1826,@user @user tu dis ça pck il est arabe ? tfou hazim tu mdégoute sale raciste !,offensive,indirect,shock,origin,arabs,origin_arabs, dis pck arabe tfou hazim mdégoute sale raciste ,3
975,731,732,@user @user tu es devenue gauchiste aussi bravo,abusive_normal,indirect,sadness,other,left_wing_people,other_left_wing_people, devenue gauchiste aussi bravo,6
976,3791,3792,@user @user tu es une sacrée noire dit donc. encore un facho attardé @url,disrespectful,direct,indifference,other,other,other_other, sacrée noire dit donc encore facho attardé,1
977,3753,3754,@user @user tu fais de à peine pauvre mongol,offensive,direct,anger_indifference,other,individual,other_individual, fais peine pauvre mongol,0
978,1434,1435,@user @user tu fais dla pub aux renois toi,abusive_offensive_hateful_disrespectful_normal,direct,indifference_disgust,origin,african_descent,origin_african_descent, fais dla pub renois ,0
979,2706,2707,@user @user tu l'as pêché où cet attardé encore ?,offensive,indirect,indifference_disgust,other,individual,other_individual, pêché cet attardé encore ,8
980,1675,1676,@user @user tu le presentes comme une moyenne mais dans un reseau trophique la place peut va... @url,normal,indirect,sadness,other,other,other_other, presentes comme moyenne reseau trophique place peut ,0
981,3533,3534,@user @user tu ne parle tjs pas français! dirait un adolescent attardé! tu te branles tjs en cachette sur playboy,offensive,direct,shock,other,individual,other_individual, parle tjs français dirait adolescent attardé branles tjs cachette playboy,15
982,3642,3643,@user @user tu ne peux pas parler au nom des rebeus de même que je ne pzux pas parler au nom des blancs.,abusive_normal,indirect,sadness,origin,arabs,origin_arabs, peux parler nom rebeus pzux parler nom blancs ,12
983,224,225,@user @user tu plus fait pour la communauté musulmane rohyngia que tous les dirigeants arabes réunis… @url,normal,direct,indifference,other,other,other_other, plus fait communauté musulmane rohyngia tous dirigeants arabes réunis,13
984,7,8,@user @user tu sais aussi pourquoi est au dessus ? parce que si veut demain bah ya plus d'ani... @url,normal,indirect,indifference,other,other,other_other, sais aussi pourquoi dessus parce veut demain bah plus ani ,1
985,3693,3694,@user @user tu tiens ta cause perdue d'avance,normal,indirect,indifference,other,other,other_other, tiens cause perdue avance,0
986,1015,1016,@user @user tu va attirer tous les attardé fan d'hanouna,offensive,indirect,shock,disability,special_needs,disability_special_needs, attirer tous attardé fan hanouna,0
987,1909,1910,@user @user tu veux pas lancer un gorafiep mais gauchiste avec moi ?,offensive,indirect,indifference,other,left_wing_people,other_left_wing_people, veux lancer gorafiep gauchiste ,6
988,217,218,@user @user tu é mongol,offensive,direct,confusion_sadness_indifference_disgust,other,individual,other_individual, mongol,8
989,2673,2674,@user @user tu é mongol?,offensive,direct,shock,disability,individual,disability_individual, mongol ,8
990,1385,1386,@user @user t’a laisser le cheval attardé devant moi.,offensive,indirect,indifference,other,other,other_other, laisser cheval attardé devant ,0
991,3241,3242,@user @user t’a pas mentionné toi mongol,offensive,indirect,shock,disability,individual,disability_individual, mentionné mongol,8
992,1090,1091,@user @user t’es vraiment un attardé gros,offensive,direct,shock,other,individual,other_individual, vraiment attardé gros,8
993,1405,1406,@user @user un adepte du lieu commun gauchiste,normal,indirect,sadness,other,left_wing_people,other_left_wing_people, adepte lieu commun gauchiste,6
994,775,776,@user @user un attarde pareil cest du jamais vu,offensive,direct,shock,other,individual,other_individual, attarde pareil cest jamais vu,0
995,1489,1490,@user @user un attardé mental sur lol il tenait des propos haineux et misogyne toute la game je l'ai défen… @url,abusive_offensive,indirect,indifference,other,individual,other_individual, attardé mental lol tenait propos haineux misogyne toute game défen,2
996,1984,1985,@user @user un bon écologiste bobo gauchiste. il joue au milliardaire avec l'argent provenant de l'escroquerie de nos impôts.,normal,indirect,indifference,other,left_wing_people,other_left_wing_people, bon écologiste bobo gauchiste joue milliardaire argent provenant escroquerie impôts ,4
997,3792,3793,@user @user un gauchiste qui préfère essayer de récupérer les dernières voies des socialistes en fe… @url,normal,indirect,shock,other,left_wing_people,other_left_wing_people, gauchiste préfère essayer récupérer dernières voies socialistes fe,11
998,384,385,@user @user un lion ne mange pas que de la viande meme si c...est l...essentiel pour lui. donc cal... @url,normal,indirect,indifference,other,other,other_other, lion mange viande meme essentiel donc cal ,0
999,542,543,@user @user un peu trop de violence à mon goût,normal,indirect,indifference,other,other,other_other, peu trop violence goût,8
1000,880,881,@user @user un vrai mongol celui là,offensive,indirect,indifference_disgust,other,individual,other_individual, vrai mongol celui là,8
1001,641,642,@user @user une fois une bande de petits renois est venue sonner chez moi pour halloween tous avec des cagoul… @url,fearful_offensive,direct,anger_indifference,origin,african_descent,origin_african_descent, fois bande petits renois venue sonner chez halloween tous cagoul,12
1002,466,467,@user @user une insulte appelle cela une insulte. dans sale blanc sale arabe sale noir… @url,normal,indirect,shock,origin,other,origin_other, insulte appelle cela insulte sale blanc sale arabe sale noir,2
1003,694,695,@user @user vas-y ferme là ya un père de famille qui vient de mourrir la seule chose qui t'indigne c'est le mot renoi. sale pute,offensive_hateful,indirect,anger_indifference,origin,african_descent,origin_african_descent,vas ferme ya père famille vient mourrir seule chose indigne mot renoi sale pute,2
1004,3700,3701,@user @user voilà ça ching chong encore ?,offensive,indirect,indifference,origin,asians,origin_asians,voilà ching chong encore ,8
1005,1872,1873,@user @user vos voulez dire que vous soupçonnez @user d'apologie du terrorisme islamique? et… @url,normal,indirect,indifference,religion,muslims,religion_muslims, voulez dire soupçonnez apologie terrorisme islamique ,13
1006,599,600,@user @user vous allez apprendre faire la difference entre un gauchiste comme lula/melenchon et un f... @url,normal,indirect,indifference,other,left_wing_people,other_left_wing_people, allez apprendre faire difference entre gauchiste comme lula melenchon ,11
1007,109,110,@user @user vous comprenez tout de travers. il n'appelle pas les africains à franciser leurs noms… @url,normal,indirect,confusion_fear_indifference_disgust,origin,african_descent,origin_african_descent, comprenez tout travers appelle africains franciser leurs noms,1
