,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
2734,5033,5034,audacity men. owe shit ya fuckin twat ,offensive,indirect,anger_disgust,other,other,other_other,audacity men owe shit fuckin twat,19
2735,516,517,austin bought chocolates... negro ate them. at?,hateful,indirect,anger_sadness,origin,left_wing_people,origin_left_wing_people,austin bought chocolates negro ate ,7
2736,3635,3636,australian aboriginal mongoloid y'all miss first ,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,other,origin_other,australian aboriginal mongoloid miss first,7
2737,2127,2128,australian taxpayer supports funding humanities. sanctimonious twat. @url,offensive_disrespectful,indirect,fear_shock_indifference_sadness_disgust,other,other,other_other,australian taxpayer supports funding humanities sanctimonious twat ,8
2738,235,236,aw nut cunt fkn gee lift home,abusive_disrespectful,indirect,anger_disgust,gender,women,gender_women,aw nut cunt fkn gee lift home,22
2739,898,899,awe.. retarded @url,hateful,indirect,fear_shock_indifference_sadness_disgust,disability,special_needs,disability_special_needs,awe retarded,7
2740,2388,2389,awful man faggot homophobe @url,abusive_hateful,indirect,anger_confusion_sadness_indifference_fear,sexual_orientation,individual,sexual_orientation_individual,awful man faggot homophobe,22
2741,5048,5049,awkward great show jenna became total fucking cunt kept cheating matty. refused watch that.,offensive,indirect,anger_disgust,gender,women,gender_women,awkward great show jenna became total fucking cunt kept cheating matty refused watch ,9
2742,5531,5532,axl retarded movie ive ever seen far - story,offensive_normal,indirect,indifference_disgust,disability,special_needs,disability_special_needs,axl retarded movie ive ever seen far story,4
2743,1464,1465,aye offense faggots gotta call faggot,abusive_offensive_hateful_disrespectful,indirect,anger_confusion_fear_indifference_disgust,sexual_orientation,individual,sexual_orientation_individual,aye offense faggots gotta call faggot,19
2744,3947,3948,aye u cannot hate nigga salute one breathe u niggas retarded,abusive_offensive_disrespectful_hateful_normal,indirect,sadness_fear,origin,refugees,origin_refugees,aye cannot hate nigga salute one breathe niggas retarded,13
2745,2581,2582,azerbaijan sucks want get hell country never come back shithole,normal,indirect,anger_confusion_fear_sadness_disgust,origin,special_needs,origin_special_needs,azerbaijan sucks want get hell country never come back shithole,25
2746,1369,1370,baby called spic @url,disrespectful_hateful,indirect,indifference_disgust,origin,individual,origin_individual,baby called spic,5
2747,205,206,baby daddy retarded bitch,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,baby daddy retarded bitch,11
2748,1672,1673,baby gonna pop retarded nigga,normal,indirect,anger_sadness_shock_indifference_disgust,origin,refugees,origin_refugees,baby gonna pop retarded nigga,18
2749,96,97,baby knows potus #mongoloid,hateful,indirect,anger_sadness,disability,other,disability_other,baby knows potus mongoloid,7
2750,778,779,baby told beautiful bare face nigger twist @url,hateful_disrespectful,indirect,anger_fear_indifference_sadness_disgust,origin,individual,origin_individual,baby told beautiful bare face nigger twist,18
2751,3066,3067,back losers cum condoms disgusting fucks pics sluts!!#cuckold #cumdumpster #faggot,offensive,indirect,sadness_disgust,other,women,other_women,back losers cum condoms disgusting fucks pics sluts cuckold cum dumpster faggot,15
2752,5257,5258,backpacking travel guide burkina faso #africa #ttot @url,normal,indirect,anger_confusion_sadness_indifference_fear,origin,other,origin_other,backpacking travel guide burkina faso africa ot,3
2753,3342,3343,bad calling spas mongol. offensive many levels @url,fearful_disrespectful,indirect,sadness_fear,origin,other,origin_other,bad calling spas mongol offensive many levels,3
2754,5420,5421,bad nigger,normal,indirect,anger_confusion_shock_indifference_disgust,other,other,other_other,bad nigger,5
2755,5060,5061,bad night considering part mongoloid... @url,normal,indirect,sadness_shock,origin,individual,origin_individual,bad night considering part mongoloid ,7
2756,793,794,bag shit republican cohort office country remain shithole! #vote @url,offensive,indirect,anger_indifference,other,other,other_other,bag shit republican cohort office country remain shithole vote,2
2757,1035,1036,bakugan spic picture,fearful_abusive_offensive_hateful_normal,direct,sadness_disgust,origin,other,origin_other,bakugan spic picture,7
2758,372,373,bald twat. nnhe can't anything tie!! @url,offensive,indirect,confusion_shock_disgust_anger_fear_indifference,gender,women,gender_women,bald twat nnhe anything tie ,18
2759,2678,2679,banter = cunt. @url,normal,indirect,fear_indifference,gender,women,gender_women,banter cunt ,5
2760,2182,2183,banter codeword cunt.,hateful_normal,indirect,anger_sadness_shock_indifference_disgust,origin,women,origin_women,banter codeword cunt ,7
2761,2573,2574,banter excuse 14-year old boy uses twat class. @url,offensive,indirect,anger_confusion_fear_shock_sadness,gender,special_needs,gender_special_needs,banter excuse number year old boy uses twat class ,19
2762,5619,5620,bantering leicester chopper crash cunt posted  blocked menthe sure sign losernh @url,offensive,indirect,sadness_disgust,gender,women,gender_women,bantering leicester chopper crash cunt posted blocked menthe sure sign losernh,23
2763,2587,2588,bar playing africa toto like edm version :-(,normal,indirect,anger_shock_indifference_disgust,origin,other,origin_other,bar playing africa toto like edm version ,3
2764,2136,2137,barbican forefront: anticompetitive mongoloid,offensive,indirect,shock_disgust,other,special_needs,other_special_needs,barbican forefront anticompetitive mongoloid,22
2765,3719,3720,barry recent trip african shithole country wanted try family's traditional clothing @url,normal,indirect,anger_fear_shock_indifference_disgust,origin,individual,origin_individual,barry recent trip african shithole country wanted try family traditional clothing,2
2766,5300,5301,bbc news - nauru refugees: island,normal,indirect,fear_shock_indifference_sadness_disgust,origin,refugees,origin_refugees,bbc news nauru refugees island,3
2767,5198,5199,bby faggot stop getting black balled,abusive_hateful,indirect,anger_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,bby faggot stop getting black balled,22
2768,3907,3908,bc hes sexually assaulted 17 women rejected innocent muslim refugees mocked people disabilitie @url,offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,refugees,origin_refugees,bc hes sexually assaulted seventeen women rejected innocent muslim refugees mocked people disabilitie,14
2769,5380,5381,beauty living shithole country. live post office broken device would never del @url,hateful,indirect,anger_confusion_fear_indifference_sadness,origin,individual,origin_individual,beauty living shithole country live post office broken device would never del,4
2770,3600,3601,becoming shithole country,offensive,indirect,anger_shock,origin,other,origin_other,becoming shithole country,7
2771,5231,5232,bejarano faggot,offensive,indirect,sadness_disgust,sexual_orientation,gay,sexual_orientation_gay,bejarano faggot,7
2772,857,858,believe obligation stand immigrants state. -@user #ilgovforum,normal,indirect,sadness_indifference,origin,other,origin_other,believe obligation stand immigrants state gov forum,3
2773,4215,4216,believe retarded.... tried midterm failed,fearful_offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,believe retarded tried midterm failed,11
2774,2025,2026,benefit anyone fucking shithole country god,fearful_disrespectful,indirect,anger_disgust,origin,women,origin_women,benefit anyone fucking shithole country god,18
2775,1783,1784,beningging assert dominance ching chong 100 boundaries,offensive,indirect,anger_fear_indifference_sadness_disgust,origin,other,origin_other,beningging assert dominance ching chong one hundred boundaries,8
2776,2880,2881,besides complete mongoloid new spider-man suit tho???,offensive,indirect,anger_fear_shock_disgust,disability,special_needs,disability_special_needs,besides complete mongoloid new spider man suit tho ,3
2777,2128,2129,best dj black negro tenia que ser @url,normal,indirect,confusion_sadness_shock_indifference_disgust,origin,special_needs,origin_special_needs,best black negro tenia que ser,7
2778,1381,1382,best expression dyke experience trying shove tampon applicatior trash without di @url,abusive_disrespectful,indirect,anger_sadness,origin,other,origin_other,best expression dyke experience trying shove tampon applicatior trash without di,13
2779,4261,4262,best nigger rolf meme @url,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_disgust,origin,indian/hindu,origin_indian/hindu,best nigger rolf meme,7
2780,4212,4213,best tweet time! fuck spic countries! @url,abusive_hateful,indirect,sadness_disgust,origin,other,origin_other,best tweet time fuck spic countries ,18
2781,1240,1241,bet there's feminazi silil's comment talking wow bafana would day,offensive_disrespectful,indirect,confusion_fear_shock_sadness,gender,women,gender_women,bet feminazi silil comment talking wow bafana would day,22
2782,4662,4663,beta males world unite behind pussy hat wearing feminazi counterparts! @url,offensive,indirect,anger_sadness,sexual_orientation,other,sexual_orientation_other,beta males world unite behind pussy hat wearing feminazi counterparts ,8
2783,4466,4467,betsy devos hinders shithole countries!,hateful_disrespectful,indirect,anger_confusion_sadness_indifference_disgust,origin,immigrants,origin_immigrants,betsy devos hinders shithole countries ,3
2784,5645,5646,bf retarded guess u r 2,normal,indirect,anger_shock_indifference_disgust,disability,women,disability_women,bf retarded guess r two,11
2785,896,897,big 37-20 oof @user faggot @url,offensive,indirect,anger_fear_indifference_sadness_disgust,sexual_orientation,individual,sexual_orientation_individual,big number number oof faggot,22
2786,1267,1268,big boy carl blocked saidnterf derogatory term faggot is. neither used/nh @url,offensive_hateful_disrespectful_normal,indirect,shock_disgust,other,individual,other_individual,big boy carl blocked saidnterf derogatory term faggot neither used nh,23
2787,3656,3657,big spic energy. @url,offensive_hateful_disrespectful_normal,indirect,fear_shock_sadness_disgust,origin,individual,origin_individual,big spic energy ,5
2788,1611,1612,bigger person also result looking like cunt ,abusive_offensive,direct,anger_confusion_fear_shock_indifference,other,other,other_other,bigger person also result looking like cunt,18
2789,4474,4475,biggest l ever took life finding raghead used yoongi stan,offensive,indirect,shock_disgust,origin,individual,origin_individual,biggest ever took life finding raghead used yoongi stan,18
2790,1252,1253,bigot old english (&amp;german) means god. god im bigot.i aint afraid filthy faggot queers.i love @url,offensive,indirect,anger_shock,sexual_orientation,gay,sexual_orientation_gay,bigot old english german means god god bigot aint afraid filthy faggot queers love,9
2791,2280,2281,bing bong ching chong look im asian lol,offensive_hateful,indirect,anger_disgust,origin,muslims,origin_muslims,bing bong ching chong look asian lol,0
2792,2035,2036,birmingham' accent people associate dudley/ rest black country. shithole west midlands. givi @url,fearful_abusive_offensive_hateful_disrespectful,indirect,sadness_disgust,origin,other,origin_other,birmingham accent people associate dudley rest black country shithole west midlands givi,4
2793,4322,4323,birth mom wondered retarded actually used kendama toy balance ball double paddle @url,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,birth mom wondered retarded actually used kendama toy balance ball double paddle,13
2794,1945,1946,bitch cunt ever date someone talks like that.,hateful,indirect,anger_fear,gender,women,gender_women,bitch cunt ever date someone talks like ,18
2795,797,798,bitch idk thats thing like dicks removed used twat.... also left @url,offensive,indirect,shock_indifference,gender,other,gender_other,bitch idk thats thing like dicks removed used twat also left,9
2796,32,33,bitch retarded  hate @url,offensive,indirect,anger_sadness,disability,women,disability_women,bitch retarded hate,11
2797,227,228,bitch shut yo retarded ass looking like great value nipsey hussle. @url,normal,indirect,anger_confusion,disability,special_needs,disability_special_needs,bitch shut retarded ass looking like great value nipsey hussle ,25
2798,654,655,bitches say crazy really retarded,hateful,indirect,anger_confusion_shock_indifference_disgust,disability,women,disability_women,bitches say crazy really retarded,11
2799,3808,3809,bjp govt brought nrc identified 40 lakh illegal immigrants: amit shah @url,normal,indirect,anger_fear_shock_indifference_disgust,origin,immigrants,origin_immigrants,bjp govt brought nrc identified forty lakh illegal immigrants amit shah,24
2800,3772,3773,black metal poetry day:nni saw virgin's cunt spawning forth snakenni witnessed tribes judah reduc @url,fearful_abusive_hateful_disrespectful_normal,indirect,confusion_shock,other,other,other_other,black metal poetry day nni saw virgin cunt spawning forth snakenni witnessed tribes judah reduc,12
2801,5258,5259,black people become conservative.... doesnt mean go full retard means politics changed @url,fearful_abusive_offensive_hateful_normal,indirect,anger_confusion_sadness_indifference_fear,origin,special_needs,origin_special_needs,black people become conservative doesnt mean full retard means politics changed,8
2802,1468,1469,blah blah blah call retard different different viewpoints. that's easy way cen @url,offensive,indirect,confusion_indifference,disability,special_needs,disability_special_needs,blah blah blah call retard different different viewpoints easy way cen,1
2803,5442,5443,blah blah ching chong eat dogs @url,fearful_offensive_hateful_disrespectful,indirect,anger_confusion,origin,women,origin_women,blah blah ching chong eat dogs,0
2804,4886,4887,blame reagan got rid retard bins gab,offensive_normal,indirect,anger_disgust,disability,special_needs,disability_special_needs,blame reagan got rid retard bins gab,8
2805,2001,2002,blocked earlier tweet clearly drinking retarded juice.,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,blocked earlier tweet clearly drinking retarded juice ,11
2806,5580,5581,blown holding calls short. god refs retarded,fearful_normal,indirect,anger_disgust,disability,special_needs,disability_special_needs,blown holding calls short god refs retarded,11
2807,4255,4256,blue way. sick shithole republicans country. @url,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,other,origin_other,blue way sick shithole republicans country ,18
2808,3735,3736,blunt cunt rhyme reason bitch,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_fear_shock_indifference_disgust,gender,women,gender_women,blunt cunt rhyme reason bitch,18
2809,5310,5311,bn#breaking: authorities #arrested #man connected #suspiciouspackages containing @url,normal,indirect,confusion_indifference,origin,special_needs,origin_special_needs,bnbreaking authorities arrested man connected suspicious packages containing,8
2810,5145,5146,bns complete mongoloid comes gameplay design ideas (see bfv attrition) regular work good.,fearful,indirect,anger_indifference,other,other,other_other,bns complete mongoloid comes gameplay design ideas see bfv attrition regular work good ,13
2811,1452,1453,bombings shootings president mental capacity flea... united states clearly real shithole country.,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_confusion_fear_indifference_disgust,origin,other,origin_other,bombings shootings president mental capacity flea united states clearly real shithole country ,14
2812,725,726,booooooom smelly cunt time lufc bit luck fuck forest love leeds #lufc #mot @url,abusive_normal,direct,shock_indifference,gender,women,gender_women,boom smelly cunt time lufc bit luck fuck forest love leeds lufc mot,9
2813,5055,5056,boosting retard @user @url,offensive,indirect,fear_shock,disability,special_needs,disability_special_needs,boosting retard,5
2814,3651,3652,border patrol agents discover nearly 200 illegal immigrants remote arizona desert @url,normal,indirect,anger_sadness,origin,immigrants,origin_immigrants,border patrol agents discover nearly two hundred illegal immigrants remote arizona desert,24
2815,1561,1562,border trash coming in!!!. go back come from. @url,fearful_hateful,direct,anger_shock,origin,individual,origin_individual,border trash coming back come ,7
2816,2062,2063,boroqul general friend #chinggiskhan ambushed tumed 1216. learn video #mongol conqu @url,abusive_normal,indirect,indifference_disgust,other,other,other_other,boroqul general friend chinggis khan ambushed tumed number learn video mongol conqu,21
2817,2121,2122,botherations nigger?,offensive,indirect,sadness_disgust,origin,muslims,origin_muslims,botherations nigger ,7
2818,5413,5414,bout use cup mongoloid @url,offensive,indirect,anger_shock,origin,individual,origin_individual,bout use cup mongoloid,7
2819,2247,2248,boxer brown con collar negro perdido en la carretera 429 de rincon. la ultima vez que lo vieron fue la 1 @url,offensive,indirect,confusion_sadness,origin,other,origin_other,boxer brown con collar negro perdido la carretera four hundred twenty nine rincon ultima vez que vieron fue one,1
2820,608,609,boy harass girls clubs fucking twat,offensive,indirect,anger_fear_shock_indifference_sadness,gender,women,gender_women,boy harass girls clubs fucking twat,18
2821,1331,1332,boycott show goes full retard pc  fans debate future apu amid fresh speculation could w @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,disability,special_needs,disability_special_needs,boycott show goes full retard fans debate future apu amid fresh speculation could w,14
2822,1346,1347,boyfriend looks like dyke,offensive_disrespectful,indirect,anger_sadness_shock_indifference_disgust,sexual_orientation,gay,sexual_orientation_gay,boyfriend looks like dyke,5
2823,3992,3993,boyfriend retard,offensive,indirect,sadness_indifference,disability,special_needs,disability_special_needs,boyfriend retard,5
2824,5093,5094,boyfriends uncles gf plastered reassure crazy stupid dumb retarded idi @url,normal,indirect,indifference_disgust,other,women,other_women,boyfriends uncles plastered reassure crazy stupid dumb retarded idi,9
2825,730,731,boys fucking retarded,offensive,indirect,anger_confusion_sadness_fear_disgust,gender,other,gender_other,boys fucking retarded,11
2826,3639,3640,brain day: potato potato ching chong tomato,offensive,indirect,sadness_indifference,origin,individual,origin_individual,brain day potato potato ching chong tomato,22
2827,4295,4296,brain morning: potato potato ching chong tomato,hateful_disrespectful,indirect,anger_confusion_fear_shock_sadness,origin,other,origin_other,brain morning potato potato ching chong tomato,22
2828,1049,1050,bree went eat friday white lady behind us yelling spic bree derogatory te @url,offensive,indirect,sadness_indifference,origin,other,origin_other,bree went eat friday white lady behind yelling spic bree derogatory te,1
2829,2671,2672,brexit..... cunt tricking us come back strap vests probably kids blow us up. f @url,fearful_hateful,indirect,anger_confusion_fear_indifference_sadness,other,other,other_other,brexit cunt tricking come back strap vests probably kids blow f,9
2830,1716,1717,bring disease,fearful_hateful,indirect,anger_confusion_sadness_shock_indifference,other,other,other_other,bring disease,5
2831,4663,4664,bring disease ruin walls eat foods without giving shit you. fuck care. @url,normal,indirect,anger_confusion_shock_indifference_disgust,other,special_needs,other_special_needs,bring disease ruin walls eat foods without giving shit fuck care ,19
2832,4911,4912,brisbane roar fucking score cunt,normal,indirect,sadness_indifference,gender,other,gender_other,brisbane roar fucking score cunt,22
2833,336,337,britain 2018. third world shithole.nna country sharia leaders cut clitorises baby girls wi @url,offensive,indirect,sadness_indifference,origin,other,origin_other,britain number third world shithole nna country sharia leaders cut clitorises baby girls wi,14
2834,1380,1381,bro ! tweeted caught. border line retard conned fedsnn@url,normal,indirect,anger_indifference,other,special_needs,other_special_needs,bro tweeted caught border line retard conned fedsnn,8
2835,3650,3651,bro friend retarded af  #cameltoe @url,offensive,indirect,anger_sadness,disability,special_needs,disability_special_needs,bro friend retarded camel toe,11
2836,3590,3591,bro got called early theres delivery lol run fat sweaty balls bosses stinky stink face faggot,hateful,indirect,indifference_disgust,other,individual,other_individual,bro got called early theres delivery lol run fat sweaty balls bosses stinky stink face faggot,15
2837,1550,1551,bro tiktok created shits retarded ads put ig makes wanna die,offensive,indirect,anger_disgust,gender,special_needs,gender_special_needs,bro tiktok created shits retarded ads put makes wanna die,23
2838,5371,5372,bro...i love nigger! @url,fearful_hateful,indirect,confusion_indifference,gender,other,gender_other,bro love nigger ,7
2839,4517,4518,brother gave house keys like ching chong yelled bad hes crying @url,hateful_normal,indirect,shock_disgust,origin,other,origin_other,brother gave house keys like ching chong yelled bad hes crying,21
2840,3269,3270,brother nature ain't black huh? spic y'all right? ain't trying hold dominirican homie,fearful_abusive_offensive_disrespectful_normal,indirect,anger_sadness,origin,hispanics,origin_hispanics,brother nature black huh spic right trying hold dominirican homie,25
2841,4854,4855,bruh negro chief keef really recorded pump fisting track album hahahahaha,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,individual,origin_individual,bruh negro chief keef really recorded pump fisting track album hahahahaha,23
2842,3375,3376,bruh..these kids grown ass white dudes said cheating ass lag switching faggot nigger xbox w @url,offensive,indirect,anger_confusion_sadness_shock_indifference,origin,african_descent,origin_african_descent,bruh kids grown ass white dudes said cheating ass lag switching faggot nigger xbox w,12
2843,2223,2224,bruuuh spic cant even watch damn everton/crystal palace game cause spectrum nut shit  @user @url,offensive,indirect,anger_disgust,origin,other,origin_other,bruh spic cant even watch damn everton crystal palace game cause spectrum nut shit,1
2844,1069,1070,bts fans mongoloid @url,offensive_normal,indirect,confusion_indifference,disability,other,disability_other,bts fans mongoloid,7
2845,4518,4519,btw....machado twat!!!! #everybodyin @user,offensive,indirect,anger_shock,other,special_needs,other_special_needs,btw machado twat everybody ,7
2846,3572,3573,bull dyke beating hot lezzie fems down. @url,offensive,indirect,fear_disgust,sexual_orientation,other,sexual_orientation_other,bull dyke beating hot lezzie fems ,18
2847,3011,3012,bullied school probably. fucking twat. @url,offensive,indirect,anger_indifference,gender,women,gender_women,bullied school probably fucking twat ,18
2848,5412,5413,bunch frat boy looking guys walked loud obnoxious taking selfies making retarded jokes im fucking wilting lol,normal,indirect,anger_confusion_shock_indifference_disgust,disability,special_needs,disability_special_needs,bunch frat boy looking guys walked loud obnoxious taking selfies making retarded jokes fucking wilting lol,15
2849,1981,1982,buncha called shithole countries sure sending shitty fuckin people... last week @url,offensive,indirect,sadness_indifference,other,other,other_other,buncha called shithole countries sure sending shitty fuckin people last week,23
2850,107,108,buy @user @user @user @user @user @user regularly alternatives @url,normal,indirect,indifference_disgust,other,women,other_women,buy regularly alternatives,5
2851,219,220,california candidate governor promises free health care illegal immigrants latest push financial @url,offensive,indirect,anger_disgust,origin,individual,origin_individual,california candidate governor promises free health care illegal immigrants latest push financial,8
2852,5620,5621,call australian government expand improve community sponsorship refugees  families @url,offensive,indirect,anger_disgust,origin,special_needs,origin_special_needs,call australian government expand improve community sponsorship refugees families,8
2853,2795,2796,call ching chong gay shit #artwork #china @url,normal,indirect,sadness_disgust,origin,indian/hindu,origin_indian/hindu,call ching chong gay shit artwork china,0
2854,693,694,call dirty spic shove nail toenail plz @url,offensive,indirect,anger_indifference,origin,indian/hindu,origin_indian/hindu,call dirty spic shove nail toenail plz,19
2855,3552,3553,call faggot yeah i'm drinking tea,normal,indirect,shock_indifference,other,other,other_other,call faggot yeah drinking tea,18
2856,3743,3744,call illegal aliens undocumented immigrants!! @url,hateful,indirect,confusion_disgust,origin,individual,origin_individual,call illegal aliens undocumented immigrants ,8
2857,3734,3735,call nigger get @url,offensive,indirect,shock_disgust,origin,left_wing_people,origin_left_wing_people,call nigger get,5
2858,3682,3683,call spic go @url,normal,indirect,anger_fear,origin,hispanics,origin_hispanics,call spic go,5
2859,1487,1488,call spic shit least u calling,abusive_disrespectful,indirect,anger_sadness,origin,hispanics,origin_hispanics,call spic shit least calling,18
2860,3999,4000,call spic something man least calling,offensive_disrespectful,indirect,indifference_disgust,origin,other,origin_other,call spic something man least calling,18
2861,3990,3991,call timeout mongoloid ron rivera,fearful_offensive_hateful_disrespectful_normal,indirect,anger_indifference,disability,special_needs,disability_special_needs,call timeout mongoloid ron rivera,7
2862,1189,1190,call u faggot,offensive,indirect,anger_shock,sexual_orientation,gay,sexual_orientation_gay,call faggot,5
2863,407,408,called donald rumsfeild raghead internet long time ago.,normal,direct,sadness_disgust,origin,special_needs,origin_special_needs,called donald rumsfeild raghead internet long time ago ,22
2864,4846,4847,called dumb faggot taco bell 2 way wanted end night are. spread po @url,fearful_abusive_offensive_disrespectful_normal,indirect,anger_shock,other,other,other_other,called dumb faggot taco bell two way wanted end night spread po,25
2865,1840,1841,calling fat bitch forgotten forgiven. white man calling nigger cant. two different thin @url,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,african_descent,origin_african_descent,calling fat bitch forgotten forgiven white man calling nigger cant two different thin,1
2866,3100,3101,calling people beaner spic funniest shit ever,offensive,indirect,anger_disgust,origin,special_needs,origin_special_needs,calling people beaner spic funniest shit ever,23
2867,633,634,calling wiz one hit wonder means retard.,offensive_normal,indirect,anger_disgust,other,other,other_other,calling wiz one hit wonder means retard ,11
2868,3789,3790,camera quality snap retarded take cool photo actually comes trash ,abusive_offensive_disrespectful_normal,indirect,anger_confusion_sadness_indifference,disability,special_needs,disability_special_needs,camera quality snap retarded take cool photo actually comes trash,13
2869,4358,4359,can't believe americans voted retard lead country!,fearful_offensive_disrespectful_hateful_normal,indirect,sadness_shock,disability,special_needs,disability_special_needs, believe americans voted retard lead country ,3
2870,5587,5588,can't believe ching chong 10 points!,offensive,indirect,indifference_disgust,origin,muslims,origin_muslims, believe ching chong ten points ,0
2871,2090,2091,can't believe cunt wrote office. @url,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_confusion_fear_indifference_disgust,other,women,other_women, believe cunt wrote office ,7
2872,2365,2366,can't believe live terrorist country headed shithole list due environmental policies @url,fearful_hateful,indirect,anger_confusion_fear_indifference_disgust,origin,other,origin_other, believe live terrorist country headed shithole list due environmental policies,2
2873,2916,2917,can't believe number retarded jokes heard past couple days though.......... yall. 2018,normal,indirect,anger_fear_shock_indifference_sadness,disability,other,disability_other, believe number retarded jokes heard past couple days though yall two thousand eighteen,1
2874,1831,1832,can't believe said faggot n word everyone like ^____^,fearful_offensive,indirect,confusion_sadness_shock_indifference_disgust,origin,individual,origin_individual, believe said faggot word everyone like ,18
2875,3949,3950,can't believe travel shithole fucking country next week,hateful_disrespectful,indirect,confusion_disgust,origin,refugees,origin_refugees, believe travel shithole fucking country next week,19
2876,4649,4650,can't buy class!! know clubs dick head fans twat top lists #havesomerespect @url,abusive_hateful,indirect,anger_confusion_sadness_shock_disgust,gender,special_needs,gender_special_needs, buy class know clubs dick head fans twat top lists respect,4
2877,4676,4677,can't deal retarded ass bitches,offensive,indirect,anger_sadness,disability,special_needs,disability_special_needs, deal retarded ass bitches,11
2878,2214,2215,can't eu tighten immigration laws...prevent immigration shithole countries like usa whilst ha @url,abusive_hateful,indirect,sadness_indifference,origin,other,origin_other, eu tighten immigration laws prevent immigration shithole countries like usa whilst ha,2
2879,4169,4170,can't even blame players gotta blame retarded ass coach,offensive,indirect,anger_shock,disability,other,disability_other, even blame players gotta blame retarded ass coach,11
2880,5036,5037,can't even go thanksgiving dinner without worrying someone's gonna call nigger/chink/spic accident @url,hateful,indirect,anger_disgust,origin,women,origin_women, even thanksgiving dinner without worrying someone gonna call nigger chink spic accident,1
2881,1460,1461,can't ever open grindr ugly creepy faggot manager wears full-on bdsm dominatrix gear pr @url,offensive,indirect,anger_sadness,sexual_orientation,special_needs,sexual_orientation_special_needs, ever open grindr ugly creepy faggot manager wears full bdsm dominatrix gear pr,12
2882,3878,3879,can't jam spic music ion want,hateful_normal,indirect,sadness_shock,gender,special_needs,gender_special_needs, jam spic music ion want,7
2883,1901,1902,can't real tweet especially faggot. way jose. @url,offensive,indirect,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual, real tweet especially faggot way jose ,22
2884,4176,4177,can't retarded man. @url,offensive_hateful,indirect,confusion_disgust,disability,special_needs,disability_special_needs, retarded man ,5
2885,2168,2169,can't say n word unless black. can't use faggot unless gay. minority groups allowed @url,offensive,indirect,shock_disgust,other,other,other_other, say word unless black use faggot unless gay minority groups allowed,8
2886,401,402,can't stop laughing expect shithole call nigeria investors come zoo called @url,offensive,direct,anger_fear_indifference_sadness_disgust,origin,other,origin_other, stop laughing expect shithole call nigeria investors come zoo called,2
2887,3741,3742,can't tell what's louder wind outside mongoloid neighbors kids screaming wind exists...nnlike god @url,offensive,indirect,anger_sadness,other,other,other_other, tell louder wind outside mongoloid neighbors kids screaming wind exists nnlike god,1
2888,1937,1938,can't wait boo theme tune later lads big european nights about! mongy fuck,offensive_normal,indirect,anger_fear_shock_sadness_disgust,origin,other,origin_other, wait boo theme tune later lads big european nights mongy fuck,19
2889,366,367,canadians believe refugees treated better pensioners. case @user shows. @url,fearful_abusive_offensive_disrespectful_normal,indirect,shock_disgust,origin,other,origin_other,canadians believe refugees treated better pensioners case shows ,8
2890,9,10,canadians never met seen associated person currently labelled retarded . plan @url,offensive,indirect,sadness_indifference,disability,special_needs,disability_special_needs,canadians never met seen associated person currently labelled retarded plan,8
2891,4989,4990,cancel shithole countries give trump,offensive,indirect,sadness_fear,origin,other,origin_other,cancel shithole countries give trump,3
2892,2563,2564,cancer fucking cunt,fearful_offensive,indirect,fear_sadness,gender,women,gender_women,cancer fucking cunt,7
2893,494,495,cannot believe i'm sluttyjock wrote sharing teamviewer password. really faggot? haha. pr @url,hateful,indirect,anger_sadness_shock_indifference,sexual_orientation,gay,sexual_orientation_gay,cannot believe sluttyjock wrote sharing teamviewer password really faggot haha pr,25
2894,1167,1168,cannot understand usa let dangerous leftist soros sit everyone knows behind @url,normal,indirect,confusion_disgust,other,other,other_other,cannot understand usa let dangerous leftist soros sit everyone knows behind,8
2895,3167,3168,cant believe fell love girl calls faggot ,hateful_normal,indirect,anger_sadness,sexual_orientation,other,sexual_orientation_other,cant believe fell love girl calls faggot,18
2896,2097,2098,cant believe people retarded.,offensive_normal,indirect,sadness_disgust,disability,special_needs,disability_special_needs,cant believe people retarded ,7
2897,3576,3577,cant possibly imagine stepping 6 plate bench lmfao. retarded. chest would explode. ,offensive,indirect,anger_disgust,disability,special_needs,disability_special_needs,cant possibly imagine stepping six plate bench lmfao retarded chest would explode ,13
2898,1472,1473,cant stand mean-spirited nigger,offensive_hateful,indirect,sadness_disgust,origin,african_descent,origin_african_descent,cant stand mean spirited nigger,18
